NUETPUS,198902,38724.747,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198903,39636.347,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198904,33494.851,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198905,38338.755,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198906,42976.005,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198907,52331.024,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198908,54947.688,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198909,44836.739,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198910,43557.735,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198911,43399.433,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198912,50783.516,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,198913,529354.717,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,199001,55119.378,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,199002,49962.644,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,199003,46087.114,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,199004,38516.014,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,199005,42945.119,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,199006,46332.308,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,199007,53644.726,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,199008,55758.133,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,199009,48484.924,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,199010,43395.118,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,199011,45034.367,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,199012,51581.833,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,199013,576861.678,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,199101,54368.993,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
